enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
25080,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,320,0.0000
12125,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,3,22,0.0000
16446,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,38,0.0000
21906,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,7,1.0000
14423,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,3,50-99,,1,70,1.0000
25667,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Other,>4,28,0.0000
27510,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,1,25,0.0000
596,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,60,0.0000
31194,city_33,0.448,,No relevent experience,,High School,,5,,Pvt Ltd,never,86,1.0000
8847,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Public Sector,3,66,0.0000
7660,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,27,0.0000
23048,city_70,0.698,,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,1,22,1.0000
10983,city_16,0.91,,Has relevent experience,no_enrollment,,,5,5000-9999,Public Sector,4,214,0.0000
5690,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,4,109,1.0000
9192,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,94,1.0000
7690,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,>4,36,1.0000
3992,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,204,0.0000
6391,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,15,0.0000
4442,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,210,0.0000
17095,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,21,0.0000
19589,city_73,0.754,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,,1,222,0.0000
6190,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,16,0.0000
7868,city_90,0.698,Female,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,48,0.0000
436,city_11,0.55,,No relevent experience,Part time course,Graduate,STEM,4,,,,4,0.0000
2982,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,61,0.0000
4378,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,3,113,0.0000
7403,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,1,31,0.0000
27940,city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Early Stage Startup,2,148,0.0000
118,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,111,0.0000
27057,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,112,0.0000
568,city_160,0.92,,Has relevent experience,Part time course,Graduate,STEM,9,,,3,55,0.0000
27729,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Other,1,172,0.0000
30482,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,1,32,0.0000
31207,city_16,0.91,,No relevent experience,no_enrollment,High School,,<1,10000+,Pvt Ltd,3,39,0.0000
2088,city_89,0.925,,No relevent experience,Full time course,Graduate,STEM,9,,,never,34,0.0000
26044,city_99,0.915,Male,Has relevent experience,Full time course,High School,,10,10000+,Pvt Ltd,1,89,0.0000
9802,city_84,0.698,Male,No relevent experience,Full time course,High School,,5,,,1,4,0.0000
23023,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,20,0.0000
23625,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,never,2,0.0000
6176,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,never,326,0.0000
25624,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,161,0.0000
15780,city_59,0.775,,No relevent experience,Part time course,Graduate,STEM,5,,,1,46,1.0000
3983,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,168,0.0000
24242,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,2,,,2,266,0.0000
6825,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,6,1000-4999,,never,19,0.0000
6247,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,17,Oct-49,Pvt Ltd,1,18,0.0000
27207,city_71,0.884,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,,,>4,30,0.0000
4960,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,69,0.0000
13181,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,>4,70,0.0000
5613,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,8,0.0000
29715,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,47,0.0000
9788,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Funded Startup,1,26,0.0000
32069,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,102,0.0000
20389,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,48,0.0000
28389,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Funded Startup,1,23,0.0000
6567,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,56,0.0000
24841,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,7,,,never,3,1.0000
29847,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,106,1.0000
31745,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,2,36,0.0000
28499,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,38,0.0000
1681,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,10,,,1,105,0.0000
8790,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Public Sector,2,46,0.0000
11244,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,20,5000-9999,Public Sector,2,15,0.0000
8599,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,2,11,0.0000
101,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Oct-49,Funded Startup,3,12,0.0000
16561,city_16,0.91,,Has relevent experience,no_enrollment,High School,,4,,,never,56,0.0000
18902,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,10000+,Pvt Ltd,1,9,0.0000
10702,city_98,0.949,Female,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,3,152,0.0000
213,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,22,1.0000
5420,city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,8,0.0000
18125,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,7,10000+,Pvt Ltd,1,20,0.0000
12421,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Oct-49,Pvt Ltd,1,48,1.0000
3489,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,2,43,0.0000
20972,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,37,0.0000
6848,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,22,1.0000
1415,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Early Stage Startup,2,26,0.0000
14645,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,6,1.0000
20686,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,56,0.0000
31127,city_97,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,228,0.0000
28045,city_43,0.516,Male,No relevent experience,Full time course,,,5,50-99,Pvt Ltd,1,20,0.0000
22840,city_114,0.926,Male,No relevent experience,Full time course,High School,,5,,,1,8,0.0000
24473,city_28,0.939,,No relevent experience,Full time course,High School,,2,,,never,182,0.0000
15646,city_176,0.764,Male,Has relevent experience,Full time course,Masters,STEM,10,,,1,102,0.0000
1743,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,never,133,0.0000
26355,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,>20,,,1,47,0.0000
27231,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,9,,,never,246,0.0000
4915,city_57,0.866,Female,Has relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,40,1.0000
25407,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,30,0.0000
30894,city_90,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,,,never,108,1.0000
27218,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,166,0.0000
26194,city_127,0.745,Other,Has relevent experience,,Phd,STEM,>20,,,never,256,0.0000
20971,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,4,30,0.0000
25826,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,54,0.0000
5467,city_67,0.855,Male,No relevent experience,Full time course,High School,,3,1000-4999,Pvt Ltd,1,52,0.0000
25594,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Pvt Ltd,never,80,0.0000
16827,city_73,0.754,Male,No relevent experience,no_enrollment,High School,,4,<10,Early Stage Startup,4,94,1.0000
32109,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,NGO,4,36,0.0000
7371,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,14,1000-4999,Pvt Ltd,1,15,0.0000
7920,city_84,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,96,1.0000
6223,city_160,0.92,,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,,8,0.0000
3810,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,152,0.0000
21867,city_179,0.512,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,68,0.0000
19369,city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,11,,,>4,13,0.0000
28094,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,50,1.0000
19511,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,1,72,0.0000
5117,city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,5,,Pvt Ltd,never,13,0.0000
27852,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,21,0.0000
6840,city_116,0.743,Male,Has relevent experience,Full time course,Graduate,STEM,8,,Pvt Ltd,1,145,0.0000
24907,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,66,0.0000
14061,city_103,0.92,Male,No relevent experience,Full time course,High School,,8,,,1,79,0.0000
17121,city_73,0.754,Male,No relevent experience,Full time course,High School,,11,50-99,Public Sector,>4,40,0.0000
15706,city_117,0.698,,No relevent experience,Part time course,Graduate,STEM,4,1000-4999,Pvt Ltd,2,136,0.0000
14196,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Public Sector,4,25,0.0000
13319,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,50,1.0000
30368,city_128,0.527,Male,Has relevent experience,Full time course,High School,,5,,,never,3,0.0000
20311,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,42,0.0000
6148,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,78,1.0000
5241,city_162,0.767,,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,never,4,0.0000
10998,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Oct-49,Funded Startup,2,146,0.0000
25412,city_103,0.92,Male,No relevent experience,Full time course,High School,,6,,,1,196,0.0000
14805,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,50,1.0000
30623,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,>4,84,0.0000
5347,city_127,0.745,,No relevent experience,Full time course,Graduate,STEM,6,,Pvt Ltd,never,50,0.0000
21026,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Other,1,,,1,7,0.0000
29466,city_103,0.92,,No relevent experience,no_enrollment,High School,,2,,,never,37,0.0000
32723,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,3,0.0000
19851,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,,4,67,0.0000
5024,city_116,0.743,Male,No relevent experience,,Masters,STEM,2,,,1,44,0.0000
15631,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,Other,<1,,,2,50,1.0000
1147,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,11,5000-9999,Pvt Ltd,1,16,0.0000
10415,city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,,1,56,0.0000
24593,city_67,0.855,,Has relevent experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,never,39,0.0000
6370,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,1,50-99,Funded Startup,1,117,0.0000
25935,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Early Stage Startup,2,57,1.0000
6532,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,never,44,0.0000
5398,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,50,1.0000
12788,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,>4,6,0.0000
280,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,34,1.0000
4643,city_21,0.624,,No relevent experience,no_enrollment,Primary School,,<1,,Pvt Ltd,never,150,1.0000
2328,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,114,0.0000
23615,city_50,0.896,Male,No relevent experience,Part time course,High School,,6,,,1,43,0.0000
4611,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,never,33,0.0000
6780,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,77,1.0000
2363,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,302,1.0000
6810,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,6,1.0000
27328,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,1,55,0.0000
24750,city_102,0.804,,Has relevent experience,no_enrollment,Primary School,,>20,10000+,,1,55,0.0000
14486,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Early Stage Startup,1,294,0.0000
597,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,,1,39,0.0000
19879,city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,4,10000+,,1,272,0.0000
15894,city_101,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,57,1.0000
30806,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,7,,,2,310,0.0000
28407,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,9,,,never,92,1.0000
31124,city_77,0.83,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,19,0.0000
17344,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,34,1.0000
158,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,92,1.0000
2554,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,86,0.0000
30876,city_11,0.55,,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,,7,1.0000
24616,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,,1,4,0.0000
20560,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,1,Oct-49,Pvt Ltd,never,149,0.0000
8021,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,2,45,1.0000
15632,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,58,0.0000
15087,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Funded Startup,1,57,0.0000
11951,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,10,,,1,50,0.0000
11747,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,88,0.0000
22586,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,2,37,0.0000
12822,city_16,0.91,Male,Has relevent experience,Part time course,Phd,STEM,>20,1000-4999,Public Sector,>4,29,0.0000
28442,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,157,1.0000
27997,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,1,162,0.0000
20252,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,28,0.0000
14130,city_138,0.836,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,never,150,0.0000
4143,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,29,0.0000
16078,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Other,>4,45,0.0000
8572,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,222,0.0000
17155,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,90,0.0000
3466,city_114,0.926,,No relevent experience,,Graduate,STEM,<1,,,never,4,0.0000
25961,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,1,95,0.0000
10425,city_149,0.689,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,12,0.0000
4126,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,90,0.0000
28558,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,54,1.0000
29516,city_67,0.855,Female,No relevent experience,Full time course,High School,,3,,,never,14,0.0000
14461,city_155,0.556,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,290,1.0000
30217,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,6,0.0000
1506,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,176,0.0000
29943,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,70,0.0000
23005,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,2,50,0.0000
4941,city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,,never,21,0.0000
9355,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,156,1.0000
27147,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,4,18,0.0000
